VendaID,Data da Venda,ClienteID,VendedorID,Produto,Quantidade,Preço Unitário,Forma de Pagamento,Status da Venda,Região
318,2023-10-16,1217,2,Smartphone Samsung,4,3761.14,Transferência,Pago,AL
319,2024-08-12,1877,34,"Monitor LG 24""",10,3308.05,Boleto,Cancelado,DF
320,2023-10-16,615,15,Smartphone Samsung,13,3402.06,Cartão de Crédito,Pago,MT
321,2024-02-09,1944,35,Cadeira Gamer,15,2404.19,PIX,Pendente,AM
322,2025-05-30,1249,12,Teclado Mecânico,11,4337.82,Dinheiro,Pendente,CE
323,2024-06-08,1234,25,Impressora HP,2,2894.67,Transferência,Pendente,RO
324,2023-12-15,1599,13,Cadeira Gamer,12,2353.99,Dinheiro,Cancelado,GO
325,2024-07-16,1931,30,Impressora HP,15,4422.92,Boleto,Pago,ES
326,2025-01-17,134,44,Cadeira Gamer,20,1281.91,Cartão de Crédito,Pago,
327,2025-05-18,1294,27,Impressora HP,7,4972.01,Boleto,Pago,BA
328,2025-05-02,1349,13,Mouse Logitech,10,868.34,Cartão de Crédito,Pendente,PA
329,2024-07-11,784,27,Notebook Dell,10,3295.7,PIX,Pago,RS
330,2025-04-03,751,20,Notebook Dell,20,1268.93,PIX,Cancelado,SE
331,2025-05-03,863,9,Notebook Dell,18,3316.48,Dinheiro,Pendente,PR
332,2024-06-16,954,50,Pen Drive 64GB,17,2879.22,PIX,Cancelado,GO
333,2025-02-03,1536,3,Notebook Dell,3,3999.18,Dinheiro,Pago,AL
334,2023-09-20,358,19,Pen Drive 64GB,4,409.89,PIX,Cancelado,RO
335,2025-08-06,631,1,HD Externo 1TB,14,3917.42,Cartão de Crédito,Cancelado,RS
336,2024-02-28,677,46,Notebook Dell,4,1814.92,PIX,Pendente,RN
337,2025-06-26,245,38,Cadeira Gamer,16,929.35,Dinheiro,Pago,RS
338,2024-01-22,1745,6,Pen Drive 64GB,3,3290.75,Boleto,Pago,CE
339,2025-01-18,142,48,Headset HyperX,11,2533.7,Transferência,Pendente,PR
340,2025-06-07,503,20,HD Externo 1TB,6,2121.11,Boleto,Pendente,BA
341,2024-04-04,1687,31,Impressora HP,6,1284.91,Dinheiro,Cancelado,PE
342,2025-07-14,1499,31,Pen Drive 64GB,13,742.49,Dinheiro,Cancelado,SE
343,2024-11-08,383,43,HD Externo 1TB,7,4459.9,Boleto,Pago,MS
344,2024-01-17,552,1,Cadeira Gamer,8,2817.49,Boleto,Pago,PE
345,2024-09-29,1443,17,Mouse Logitech,6,4669.46,Dinheiro,Pago,RR
346,2024-09-06,749,36,HD Externo 1TB,18,2138.69,Transferência,Pendente,DF
347,2023-11-22,553,27,Impressora HP,8,984.77,Boleto,Pendente,MG
348,2025-03-03,184,7,Mouse Logitech,9,1429.56,Transferência,Pago,SP
349,2023-12-28,821,45,Cadeira Gamer,16,4776.69,Boleto,Pago,AM
350,2024-01-31,561,49,Notebook Dell,16,3281.77,Transferência,Cancelado,MT
351,2025-05-13,1997,29,"Monitor LG 24""",2,3216.47,Boleto,Cancelado,MG
352,2024-09-21,149,12,Headset HyperX,5,2585.61,PIX,Pendente,MS
353,2025-02-14,760,36,Pen Drive 64GB,12,1193.0,Dinheiro,Cancelado,PB
354,2024-05-08,800,34,Mouse Logitech,1,834.62,PIX,Pendente,PR
355,2024-06-13,992,42,Impressora HP,15,585.13,Dinheiro,Pendente,SP
356,2023-10-06,1377,29,Headset HyperX,7,1826.69,Cartão de Crédito,Pago,BA
357,2025-02-17,236,28,,16,1107.63,Transferência,Pendente,TO
358,2024-01-21,1194,25,HD Externo 1TB,16,4831.8,Dinheiro,Pago,AP
359,2024-11-18,1804,50,Mouse Logitech,4,2875.16,Dinheiro,Cancelado,CE
360,2025-08-10,947,16,Pen Drive 64GB,12,4139.55,Transferência,Pendente,TO
361,2023-11-30,770,46,Teclado Mecânico,13,239.32,PIX,Cancelado,TO
362,2025-07-24,550,32,Teclado Mecânico,16,1117.96,Cartão de Crédito,Pago,DF
363,2025-06-23,902,22,Headset HyperX,20,1714.4,PIX,Pendente,ES
364,2025-06-20,229,24,Smartphone Samsung,9,4068.53,Cartão de Crédito,Pendente,AM
365,2023-10-04,1142,27,Headset HyperX,9,449.46,Boleto,Pago,MG
366,2024-02-26,817,9,HD Externo 1TB,12,4130.96,Dinheiro,Pendente,TO
367,2025-05-20,903,39,Impressora HP,15,2925.15,PIX,Pago,SC
368,2024-01-31,1788,4,Pen Drive 64GB,2,2297.95,Transferência,Cancelado,GO
369,2024-11-30,728,33,HD Externo 1TB,2,3097.05,Boleto,Pago,AP
370,2023-11-01,509,7,HD Externo 1TB,3,381.37,Dinheiro,Cancelado,RS
371,2023-11-28,230,36,HD Externo 1TB,19,2913.97,Boleto,Pago,MG
372,2025-04-11,1485,32,Mouse Logitech,17,171.35,PIX,Pago,GO
373,2024-10-16,659,47,Teclado Mecânico,4,2302.78,Boleto,Pendente,RJ
374,2024-06-17,4,42,"Monitor LG 24""",9,4181.02,Dinheiro,Cancelado,PI
375,2024-02-17,857,44,Impressora HP,17,1438.51,Dinheiro,Pendente,MA
376,2025-07-24,276,5,Mouse Logitech,8,4853.01,PIX,Pago,GO
377,2024-06-04,1054,34,Impressora HP,8,4053.55,Dinheiro,Pendente,RO
378,2024-09-29,1552,43,Headset HyperX,1,1114.18,Transferência,Pendente,AP
379,2024-01-17,294,28,Smartphone Samsung,8,714.34,PIX,Pendente,GO
380,2023-11-12,567,20,Mouse Logitech,13,1169.17,Boleto,Pendente,AP
381,2024-11-24,716,11,Headset HyperX,2,941.61,PIX,Pendente,RR
382,2024-01-13,316,31,"Monitor LG 24""",2,446.39,PIX,Cancelado,AP
383,2024-06-20,1094,29,Teclado Mecânico,4,2459.84,Dinheiro,Pendente,AC
384,2024-02-24,804,46,Notebook Dell,17,1435.3,PIX,Cancelado,AL
385,2025-05-19,1037,18,Smartphone Samsung,20,1489.55,Cartão de Crédito,Pago,MG
386,2024-10-23,1699,34,"Monitor LG 24""",1,2669.25,PIX,Pendente,AM
387,2024-05-06,1106,14,Smartphone Samsung,16,4575.73,PIX,Pendente,MA
388,2023-12-20,808,25,Cadeira Gamer,1,312.28,PIX,Pendente,PR
389,2025-02-02,1814,49,Pen Drive 64GB,13,4035.63,Boleto,Pendente,AL
390,2025-03-29,1017,41,Pen Drive 64GB,13,2093.64,Cartão de Crédito,Cancelado,RR
391,2025-06-05,899,17,HD Externo 1TB,14,2258.69,Boleto,Pendente,MS
392,2025-02-05,438,4,Smartphone Samsung,13,4003.93,Cartão de Crédito,Pago,MT
393,2023-12-19,378,30,Impressora HP,12,4327.71,Boleto,Pendente,DF
394,2024-10-05,293,12,Notebook Dell,7,1698.46,Dinheiro,Pago,AL
395,2023-11-10,1248,25,Mouse Logitech,17,3550.46,Cartão de Crédito,Pendente,PA
396,2025-04-14,608,32,Notebook Dell,1,3531.47,Dinheiro,Pago,SE
397,2023-11-28,716,2,Pen Drive 64GB,15,623.43,PIX,Pendente,BA
398,2024-08-27,808,44,HD Externo 1TB,3,2957.59,PIX,Pago,GO
399,2023-11-20,78,6,Impressora HP,15,1478.53,PIX,Cancelado,MA
400,2024-11-03,1113,45,Mouse Logitech,18,980.94,PIX,Pendente,MT
401,2025-04-19,1687,20,Smartphone Samsung,14,641.95,Cartão de Crédito,Cancelado,RS
402,2024-10-13,1618,10,HD Externo 1TB,6,4962.5,Boleto,Pago,RN
403,2024-12-01,1047,45,Cadeira Gamer,3,1505.26,Boleto,Cancelado,MG
404,2025-06-22,1654,37,Teclado Mecânico,10,2385.1,PIX,Pendente,RO
405,2025-09-08,1233,42,Impressora HP,8,4226.39,Cartão de Crédito,Pago,SP
406,2024-07-15,360,46,Cadeira Gamer,8,1828.39,PIX,Cancelado,RR
407,2024-09-05,117,5,Impressora HP,14,4151.4,Transferência,Pago,PB
408,2024-10-04,601,10,Headset HyperX,17,962.6,PIX,Pendente,PB
409,2024-10-14,1312,48,Teclado Mecânico,14,2123.64,PIX,Cancelado,RS
410,2024-12-19,67,43,Notebook Dell,16,102.6,PIX,Pago,PI
411,2023-11-02,298,13,Pen Drive 64GB,10,4061.55,Boleto,Pago,GO
412,2025-03-30,1674,10,Notebook Dell,1,102.07,Transferência,Pago,CE
413,2024-03-13,220,26,Pen Drive 64GB,15,3519.98,Dinheiro,Pago,RR
414,2025-03-08,1399,9,"Monitor LG 24""",17,797.68,Cartão de Crédito,Pago,CE
415,2024-10-23,796,50,Notebook Dell,17,4298.22,Dinheiro,Pago,PI
416,2025-05-18,624,38,Mouse Logitech,19,2559.17,PIX,Cancelado,AM
417,2025-01-21,707,13,Smartphone Samsung,20,1745.07,Cartão de Crédito,Pendente,CE
418,2024-08-25,856,5,Teclado Mecânico,10,1616.27,Boleto,Pago,PI
419,2024-09-23,734,28,"Monitor LG 24""",7,2933.44,Boleto,Cancelado,ES
420,2025-01-14,1685,6,Teclado Mecânico,9,853.81,PIX,Pago,PE
421,2025-06-08,1552,49,HD Externo 1TB,9,1164.11,Boleto,Cancelado,PA
422,2024-08-02,1481,19,Cadeira Gamer,19,1916.59,Cartão de Crédito,Pago,RJ
423,2024-04-03,78,29,Headset HyperX,13,4325.92,Cartão de Crédito,Pago,PE
424,2023-09-23,1593,36,HD Externo 1TB,6,3784.65,PIX,Pago,PE
425,2025-08-16,1341,30,HD Externo 1TB,8,354.77,Boleto,Pago,DF
426,2025-08-18,1685,42,"Monitor LG 24""",3,400.9,Transferência,Cancelado,AM
427,2025-06-25,1181,35,Mouse Logitech,14,2912.79,Transferência,Pago,PB
428,2024-04-21,970,43,Notebook Dell,12,1404.1,Dinheiro,Pago,PA
429,2024-04-29,1453,20,HD Externo 1TB,6,4270.44,PIX,Cancelado,PA
430,2024-01-16,916,12,Cadeira Gamer,1,2987.73,PIX,Cancelado,RJ
431,2024-03-28,1682,26,Cadeira Gamer,14,376.2,PIX,Cancelado,MA
432,2024-04-24,1385,1,"Monitor LG 24""",9,3549.88,PIX,Cancelado,SC
433,2025-03-04,829,17,Pen Drive 64GB,8,4934.52,PIX,Cancelado,
434,2023-11-13,947,39,Impressora HP,7,439.22,PIX,Pendente,PB
435,2024-08-31,847,3,Cadeira Gamer,2,1914.18,PIX,Pago,
436,2023-11-26,1584,31,Teclado Mecânico,11,2649.06,Cartão de Crédito,Cancelado,SC
437,2024-04-16,802,6,HD Externo 1TB,10,4363.05,Transferência,Pendente,DF
438,2025-05-17,122,10,"Monitor LG 24""",12,3526.42,Boleto,Pago,RO
439,2023-10-27,1082,22,Impressora HP,9,1168.26,Cartão de Crédito,Pago,RR
440,2024-02-25,865,7,"Monitor LG 24""",5,4156.11,Transferência,Cancelado,GO
441,2023-11-23,1160,17,Cadeira Gamer,3,1811.51,Transferência,Cancelado,
442,2025-02-01,565,33,"Monitor LG 24""",14,4561.28,Transferência,Pago,SC
443,2024-10-13,747,6,Notebook Dell,5,660.9,Cartão de Crédito,Cancelado,MS
444,2024-12-08,450,47,Headset HyperX,6,4066.18,Cartão de Crédito,Pendente,MS
445,2025-01-05,1,45,Pen Drive 64GB,15,443.79,Transferência,Cancelado,TO
446,2023-09-15,1788,27,Cadeira Gamer,13,2302.25,PIX,Pago,PI
447,2024-05-29,1884,16,"Monitor LG 24""",2,2708.07,Cartão de Crédito,Pago,BA
448,2024-12-03,1722,17,Mouse Logitech,20,497.18,Transferência,Pago,GO
449,2025-03-27,1834,37,Headset HyperX,7,2419.6,Boleto,Cancelado,RN
450,2024-01-06,78,11,Impressora HP,12,1220.09,Transferência,Cancelado,AL
451,2024-05-03,1869,10,Headset HyperX,20,420.06,Cartão de Crédito,Pago,TO
452,2025-08-31,1703,43,Smartphone Samsung,19,1517.1,Dinheiro,Pago,RO
453,2024-02-05,1575,27,Smartphone Samsung,5,127.29,Cartão de Crédito,Cancelado,DF
454,2023-10-12,312,23,Headset HyperX,1,2649.68,PIX,Cancelado,PE
455,2023-10-12,116,21,Impressora HP,5,1421.63,Boleto,Pendente,AL
456,2025-03-04,701,49,Headset HyperX,5,2852.22,Transferência,Pago,MS
457,2024-03-18,66,7,"Monitor LG 24""",20,749.88,PIX,Pago,MS
458,2025-04-21,956,47,Headset HyperX,18,4845.42,Cartão de Crédito,Pago,RN
459,2025-09-01,15,12,Pen Drive 64GB,11,779.46,Cartão de Crédito,Cancelado,PB
460,2025-09-05,1727,35,Teclado Mecânico,11,3970.8,Cartão de Crédito,Pago,CE
461,2024-09-29,1412,15,Smartphone Samsung,2,3746.67,Boleto,Cancelado,AM
462,2024-01-26,871,30,Notebook Dell,9,478.54,Cartão de Crédito,Pendente,AL
463,2025-03-26,1020,9,Impressora HP,6,2080.03,Boleto,Pago,MT
464,2024-02-02,1857,44,Smartphone Samsung,5,3329.52,PIX,Cancelado,RO
465,2025-01-23,218,17,Impressora HP,5,3300.06,Cartão de Crédito,Pendente,MA
466,2025-06-13,1475,40,Teclado Mecânico,13,1829.41,Cartão de Crédito,Cancelado,SP
467,2025-01-29,274,33,"Monitor LG 24""",12,1496.87,Transferência,Pago,RJ
468,2025-02-19,1898,17,Notebook Dell,2,839.02,Cartão de Crédito,Pendente,RR
469,2023-10-02,1721,40,Headset HyperX,4,3755.13,Boleto,Cancelado,MA
470,2024-10-15,1862,45,Smartphone Samsung,11,361.04,PIX,Pago,TO
471,2025-01-10,261,14,Smartphone Samsung,15,2259.91,Dinheiro,Pendente,AL
472,2023-12-12,1665,9,Smartphone Samsung,9,1639.54,Transferência,Cancelado,MG
473,2025-05-23,1726,12,Smartphone Samsung,12,1261.36,PIX,Pago,RS
474,2023-12-21,1634,6,Mouse Logitech,2,3696.56,Cartão de Crédito,Cancelado,GO
475,2024-07-23,1636,43,Notebook Dell,6,556.36,Boleto,Cancelado,AM
476,2024-09-21,169,43,Headset HyperX,5,342.25,Dinheiro,Cancelado,RR
477,2023-11-11,243,3,"Monitor LG 24""",8,2731.74,Dinheiro,Pendente,RO
478,2024-05-27,1226,32,Notebook Dell,14,3674.21,Boleto,Pago,PA
479,2025-04-09,1122,23,Smartphone Samsung,2,596.48,Dinheiro,Pago,AL
480,2024-10-13,540,9,Headset HyperX,17,4888.15,Cartão de Crédito,Pendente,CE
481,2025-05-24,1306,9,Teclado Mecânico,10,370.15,Transferência,Cancelado,RS
482,2025-08-21,1952,28,Mouse Logitech,6,1408.65,PIX,Cancelado,TO
483,2024-11-03,768,12,Mouse Logitech,8,2374.7,Boleto,Cancelado,MA
484,2024-01-02,1113,37,"Monitor LG 24""",5,3485.03,Boleto,Pendente,GO
485,2024-11-18,455,23,Smartphone Samsung,15,3182.72,Cartão de Crédito,Pendente,PI
486,2024-03-21,543,28,Mouse Logitech,9,2583.03,PIX,Pendente,AP
487,2024-02-12,957,11,Notebook Dell,19,114.1,Transferência,Cancelado,MA
488,2024-08-31,379,13,"Monitor LG 24""",19,2408.07,Cartão de Crédito,Cancelado,AC
489,2024-07-08,574,43,HD Externo 1TB,4,476.21,PIX,Pago,SE
490,2023-12-08,1906,32,Cadeira Gamer,4,749.85,Dinheiro,Pendente,RS
491,2023-11-04,834,4,Pen Drive 64GB,5,4730.64,Dinheiro,Pendente,RN
492,2024-03-23,442,1,HD Externo 1TB,11,3954.08,PIX,Pago,PR
493,2023-11-11,1166,34,Teclado Mecânico,13,4805.92,Dinheiro,Cancelado,PE
494,2024-06-30,851,8,Pen Drive 64GB,9,636.73,Transferência,Pago,TO
495,2024-10-20,702,18,Pen Drive 64GB,16,4818.01,PIX,Cancelado,MT
496,2024-01-14,1826,3,Smartphone Samsung,12,4768.52,Transferência,Pendente,DF
497,2024-06-20,314,22,Notebook Dell,1,1534.36,Boleto,Pendente,CE
498,2025-02-21,23,4,Headset HyperX,5,3518.97,PIX,Pendente,CE
499,2024-05-01,1268,11,Smartphone Samsung,9,4766.57,Transferência,Cancelado,MG
500,2025-03-02,728,3,"Monitor LG 24""",7,3278.7,Cartão de Crédito,Cancelado,
501,2024-05-18,218,48,Cadeira Gamer,20,2971.6,Dinheiro,Pago,SP
502,2025-06-22,1763,18,Mouse Logitech,18,4794.91,PIX,Cancelado,GO
503,2025-09-06,624,34,HD Externo 1TB,15,1997.41,Transferência,Cancelado,PI
504,2025-03-09,682,28,,15,1634.85,PIX,Cancelado,MG
505,2025-04-03,1508,17,Notebook Dell,2,650.34,PIX,Pendente,PI
506,2024-10-10,1503,49,Impressora HP,17,1264.04,Cartão de Crédito,Pendente,MT
507,2025-05-22,1894,43,Headset HyperX,13,1283.12,Cartão de Crédito,Cancelado,AL
508,2025-04-04,1014,13,Impressora HP,9,1767.93,Dinheiro,Pendente,MS
509,2025-01-09,1171,12,"Monitor LG 24""",10,2062.86,Dinheiro,Cancelado,GO
510,2025-06-01,1326,13,Teclado Mecânico,4,779.43,PIX,Pago,AP
511,2023-10-11,1253,8,"Monitor LG 24""",9,1209.8,Transferência,Cancelado,MT
512,2023-11-13,1971,24,"Monitor LG 24""",16,2021.04,Transferência,Cancelado,TO
513,2025-06-28,740,21,Cadeira Gamer,5,3203.99,PIX,Cancelado,RN
514,2024-10-21,497,47,Headset HyperX,4,4055.06,Boleto,Pendente,PE
515,2024-04-14,553,21,Mouse Logitech,17,4772.81,Dinheiro,Pago,RS
516,2025-07-04,1845,42,Cadeira Gamer,8,3103.16,Boleto,Pago,SE
517,2025-05-14,875,3,"Monitor LG 24""",10,3105.13,PIX,Pendente,DF
518,2025-09-06,1800,19,Cadeira Gamer,8,4531.44,Dinheiro,Cancelado,AC
519,2024-02-18,255,30,Pen Drive 64GB,7,1303.6,Dinheiro,Cancelado,MG
520,2025-01-21,582,5,Notebook Dell,10,1328.01,Transferência,Cancelado,MT
521,2024-11-12,478,45,Cadeira Gamer,7,2338.53,Cartão de Crédito,Cancelado,AC
522,2024-12-24,645,11,Teclado Mecânico,3,1015.85,Dinheiro,Pago,PR
523,2024-04-26,1111,1,Impressora HP,9,680.43,Cartão de Crédito,Pago,AM
524,2025-05-22,773,34,Headset HyperX,13,2583.94,Dinheiro,Pendente,AL
525,2023-09-27,1207,44,Headset HyperX,3,2527.68,Dinheiro,Pago,MG
526,2025-08-04,1840,50,Cadeira Gamer,2,4455.48,Dinheiro,Pago,SE
527,2025-02-21,998,31,Headset HyperX,11,1976.25,Transferência,Pendente,PE
528,2025-07-07,937,28,HD Externo 1TB,7,1401.8,PIX,Cancelado,AP
529,2024-02-14,1898,41,Teclado Mecânico,1,2132.31,Dinheiro,Pago,SE
530,2024-10-26,899,25,HD Externo 1TB,10,914.53,Transferência,Cancelado,GO
531,2024-05-28,1654,19,Cadeira Gamer,16,292.16,Dinheiro,Pago,SC
532,2025-04-01,1108,31,Smartphone Samsung,8,1845.26,Boleto,Cancelado,AL
533,2025-03-17,430,13,Headset HyperX,9,668.83,Transferência,Pendente,PR
534,2025-08-24,1932,41,Mouse Logitech,11,4974.26,PIX,Pago,MA
535,2025-07-20,1495,8,Impressora HP,12,2332.09,Boleto,Pago,PA
536,2024-07-20,149,9,Smartphone Samsung,3,2481.6,PIX,Cancelado,MS
537,2024-05-02,948,14,Cadeira Gamer,9,2803.5,PIX,Pendente,PI
538,2024-06-17,895,29,Impressora HP,11,3246.93,Boleto,Pendente,PI
539,2024-12-14,1555,5,Pen Drive 64GB,3,3616.2,Cartão de Crédito,Pago,MA
540,2023-11-03,1770,48,Teclado Mecânico,12,475.65,Cartão de Crédito,Pendente,AM
541,2025-03-13,1788,48,Notebook Dell,8,3008.58,Dinheiro,Pendente,RR
542,2025-08-27,1945,34,Smartphone Samsung,11,239.01,Boleto,Pago,RR
543,2024-03-03,249,19,Smartphone Samsung,9,3796.03,Dinheiro,Pago,AM
544,2024-12-05,1354,14,Headset HyperX,12,334.27,Dinheiro,Pago,CE
545,2023-12-22,843,6,Impressora HP,15,3649.21,Dinheiro,Cancelado,PA
546,2024-06-23,1043,31,Headset HyperX,2,2482.41,PIX,Pendente,MS
547,2024-04-21,504,10,Notebook Dell,10,4909.75,Transferência,Pendente,RJ
548,2024-12-13,359,37,,5,3101.33,Dinheiro,Cancelado,SP
549,2023-09-13,1085,10,Smartphone Samsung,4,4294.12,Dinheiro,Pago,SC
550,2024-09-07,580,42,Smartphone Samsung,19,398.94,PIX,Pendente,ES
551,2023-12-26,169,5,Notebook Dell,10,1875.67,Dinheiro,Pago,SP
552,2025-05-14,1450,18,Notebook Dell,6,4497.53,Boleto,Cancelado,PR
553,2024-01-06,1555,33,Mouse Logitech,19,3839.78,Cartão de Crédito,Pago,RO
554,2025-06-26,1339,47,Mouse Logitech,19,2960.57,Dinheiro,Pendente,AM
555,2024-04-25,1731,46,Headset HyperX,19,4871.44,PIX,Pendente,AP
556,2024-12-21,1037,3,Mouse Logitech,1,2764.25,Cartão de Crédito,Pendente,MA
557,2024-09-19,738,15,Impressora HP,20,3813.22,PIX,Pendente,RS
558,2024-08-05,1444,36,Teclado Mecânico,12,574.35,Boleto,Cancelado,DF
559,2024-11-09,874,14,Smartphone Samsung,12,603.75,Cartão de Crédito,Pendente,MS
560,2023-10-02,1302,42,Smartphone Samsung,14,2559.69,PIX,Pendente,TO
561,2024-05-15,818,37,Cadeira Gamer,16,3764.83,Dinheiro,Pago,MT
562,2023-12-14,1896,9,Mouse Logitech,16,4864.38,Transferência,Pendente,SE
563,2023-11-10,866,27,Cadeira Gamer,13,3236.71,Transferência,Pago,AM
564,2023-09-22,1829,46,Smartphone Samsung,2,2750.93,PIX,Pendente,SP
565,2024-08-25,549,47,Notebook Dell,2,1617.49,Dinheiro,Pendente,RN
566,2024-12-17,846,23,Headset HyperX,9,1788.55,Cartão de Crédito,Cancelado,GO
567,2024-03-12,1536,34,HD Externo 1TB,19,3615.14,PIX,Cancelado,TO
568,2024-08-01,327,12,Cadeira Gamer,7,696.12,Transferência,Pendente,RJ
569,2025-02-23,1572,16,Teclado Mecânico,18,4113.43,Cartão de Crédito,Pendente,AC
570,2024-09-30,274,36,HD Externo 1TB,8,4132.81,Boleto,Pago,PB
571,2023-10-25,527,44,Mouse Logitech,11,493.25,Transferência,Pago,BA
572,2023-11-13,1690,36,Notebook Dell,16,514.39,Dinheiro,Cancelado,BA
573,2025-02-06,1774,50,Impressora HP,3,1185.91,Dinheiro,Pago,BA
574,2025-06-01,64,38,Cadeira Gamer,19,4647.83,PIX,Pago,SP
575,2024-02-14,1659,38,HD Externo 1TB,2,1924.91,Cartão de Crédito,Pendente,PA
576,2024-10-28,1669,38,Pen Drive 64GB,7,2003.42,Transferência,Pago,PR
577,2025-02-24,974,36,Mouse Logitech,11,4855.8,Cartão de Crédito,Pago,SE
578,2024-04-05,976,18,Mouse Logitech,13,4101.16,PIX,Pago,MT
579,2024-09-25,1733,11,Cadeira Gamer,9,653.24,Boleto,Pendente,GO
580,2024-02-20,756,5,Smartphone Samsung,11,3469.89,PIX,Pago,DF
581,2024-03-26,1376,3,Mouse Logitech,17,2069.95,Transferência,Pendente,PB
582,2024-01-27,1110,13,"Monitor LG 24""",19,3064.78,Cartão de Crédito,Cancelado,PA
583,2023-10-14,487,42,"Monitor LG 24""",13,1514.42,PIX,Cancelado,MA
584,2023-12-14,1214,19,HD Externo 1TB,11,547.3,Dinheiro,Pago,TO
585,2024-06-27,1652,30,Impressora HP,14,2112.72,Cartão de Crédito,Pendente,RN
586,2025-04-25,277,19,Mouse Logitech,6,2555.91,Cartão de Crédito,Cancelado,AL
587,2024-03-21,144,38,"Monitor LG 24""",8,1059.12,PIX,Pendente,RS
588,2024-02-19,1658,26,Pen Drive 64GB,18,310.43,Dinheiro,Pendente,MA
589,2023-10-13,417,27,"Monitor LG 24""",3,2536.49,Transferência,Cancelado,SE
590,2023-12-03,776,2,Smartphone Samsung,11,2311.29,Cartão de Crédito,Pago,AM
591,2024-10-19,1765,13,Notebook Dell,19,2162.51,Transferência,Cancelado,RJ
592,2023-09-20,1489,29,Pen Drive 64GB,18,4196.73,PIX,Pago,BA
593,2023-10-08,233,13,Smartphone Samsung,12,1089.06,Transferência,Pendente,AM
594,2025-05-29,1775,37,Smartphone Samsung,14,3695.77,Transferência,Cancelado,PA
595,2024-07-29,1640,36,Impressora HP,11,2644.65,Cartão de Crédito,Pago,RJ
596,2025-05-11,1846,3,Notebook Dell,13,1909.55,Cartão de Crédito,Pago,PA
597,2024-07-27,331,4,Notebook Dell,8,1958.13,Transferência,Pendente,PE
598,2024-12-03,1455,10,Smartphone Samsung,15,537.64,Transferência,Pago,AP
599,2025-07-30,1359,23,"Monitor LG 24""",17,3454.13,Cartão de Crédito,Cancelado,RN
600,2023-10-19,1379,31,HD Externo 1TB,6,267.27,PIX,Cancelado,SP
601,2025-05-09,520,33,Impressora HP,4,2993.31,Transferência,Pago,
602,2024-07-12,1068,28,Cadeira Gamer,4,3874.31,PIX,Cancelado,MG
603,2024-12-17,1193,13,"Monitor LG 24""",15,2601.66,Transferência,Pendente,BA
604,2024-08-05,1296,9,Smartphone Samsung,8,3812.86,Dinheiro,Cancelado,PB
605,2025-08-25,1114,27,Impressora HP,13,4931.45,Dinheiro,Pago,PB
606,2024-10-18,1869,13,Smartphone Samsung,15,2710.69,Dinheiro,Cancelado,BA
607,2025-06-19,102,42,Teclado Mecânico,13,1217.29,Transferência,Cancelado,SC
608,2023-10-22,412,8,HD Externo 1TB,7,4528.25,Dinheiro,Cancelado,DF
609,2024-12-26,659,40,Smartphone Samsung,5,4652.04,Boleto,Pago,MA
610,2023-11-03,401,16,Teclado Mecânico,16,3994.33,Boleto,Pendente,PA
611,2023-12-03,45,17,Notebook Dell,9,1156.88,Transferência,Pendente,PB
612,2025-04-23,292,32,Cadeira Gamer,13,1542.98,PIX,Pago,DF
613,2025-07-04,70,31,Impressora HP,9,3429.21,PIX,Pendente,SC
614,2024-10-18,530,14,Notebook Dell,1,2795.65,Boleto,Pendente,SP
615,2023-12-15,652,2,Cadeira Gamer,4,2235.3,Transferência,Pago,PE
616,2024-06-24,799,25,Impressora HP,4,4870.25,PIX,Pago,AP
617,2023-12-09,939,24,Teclado Mecânico,5,4980.93,Dinheiro,Pago,MT
618,2023-12-09,98,7,Cadeira Gamer,3,661.84,Transferência,Pago,PE
619,2025-03-07,1703,6,"Monitor LG 24""",6,3582.46,PIX,Pago,MA
620,2024-11-18,1120,4,Pen Drive 64GB,16,3189.12,Transferência,Pendente,PB
621,2025-01-14,363,24,"Monitor LG 24""",3,4644.43,Transferência,Cancelado,CE
622,2025-05-06,1270,47,HD Externo 1TB,6,1892.47,Boleto,Pendente,PB
623,2024-08-29,1418,32,"Monitor LG 24""",16,3679.59,Cartão de Crédito,Pendente,MT
624,2024-02-28,1000,28,Notebook Dell,13,963.33,PIX,Pendente,DF
625,2025-08-01,240,8,Notebook Dell,20,1802.7,PIX,Pendente,GO
626,2024-01-21,87,43,Headset HyperX,4,4124.6,PIX,Pendente,GO
627,2025-06-15,1766,44,Smartphone Samsung,18,632.4,Transferência,Cancelado,MG
628,2024-07-24,1475,38,Notebook Dell,19,951.72,Cartão de Crédito,Cancelado,AP
629,2023-11-04,1649,7,Smartphone Samsung,2,3624.36,Boleto,Pendente,MA
630,2025-02-14,543,22,Headset HyperX,13,1475.83,Dinheiro,Cancelado,ES
631,2024-05-21,53,34,"Monitor LG 24""",15,2958.5,Boleto,Pendente,RR
632,2023-12-26,830,27,Teclado Mecânico,17,2669.43,Boleto,Pago,PA
633,2024-07-27,136,24,Impressora HP,18,789.95,Cartão de Crédito,Pago,SP
634,2024-12-07,1876,37,Teclado Mecânico,17,3259.98,PIX,Pago,MT
635,2024-02-19,1796,22,Teclado Mecânico,15,2452.71,Cartão de Crédito,Cancelado,GO
636,2024-08-07,1172,4,Teclado Mecânico,19,3533.43,Cartão de Crédito,Pago,PB
